t,u1,u2,reward
0,0.9660500288009644,0.5571274161338806,0.0
1,0.9633208513259888,0.5409577488899231,0.0
2,0.9607072472572327,0.5290936827659607,0.0
3,0.9573814272880554,0.5045070052146912,0.0
4,0.9534603357315063,0.4792321026325226,0.0
5,0.9482995271682739,0.452849805355072,0.0
6,0.9404255151748657,0.4139655828475952,0.0
7,0.9314828515052795,0.3796846568584442,0.0
8,0.9222848415374756,0.3509906530380249,0.0
9,0.9123881459236145,0.32776933908462524,0.0
10,0.028282001614570618,0.205831840634346,0.0
11,0.02673370949923992,0.19958344101905823,0.0
12,0.025098657235503197,0.19293899834156036,0.0
13,0.02294764667749405,0.1864214688539505,0.0
14,0.020822888240218163,0.17863121628761292,0.0
15,0.017841460183262825,0.16988123953342438,0.0
16,0.014816056936979294,0.16156180202960968,0.0
17,0.011506430804729462,0.15332332253456116,0.0
18,0.008584778755903244,0.14569464325904846,0.0
19,0.005422423593699932,0.1382123976945877,0.0
20,0.002173909218981862,0.1299295872449875,0.0
21,-0.0013564146356657147,0.12122438102960587,0.0
22,-0.004947933834046125,0.11311855912208557,0.0
23,-0.008277222514152527,0.1052413284778595,0.0
24,-0.011618154123425484,0.09758753329515457,0.0
25,-0.016032716259360313,0.08976805210113525,0.0
26,-0.02006755769252777,0.08200517296791077,0.0
27,-0.024541407823562622,0.07380541414022446,0.0
28,-0.02860984019935131,0.06580109149217606,0.0
29,-0.032757680863142014,0.05917016416788101,0.0
30,-0.03728563338518143,0.05131949111819267,0.0
31,-0.0415453165769577,0.04416871443390846,0.0
32,-0.04583020880818367,0.03765909746289253,0.0
33,-0.051395248621702194,0.030860209837555885,0.0
34,-0.05700241029262543,0.024433935061097145,0.0
35,-0.06091563403606415,0.01894657127559185,0.0
36,-0.06540702283382416,0.013345596380531788,0.0
37,-0.06896598637104034,0.00815456174314022,0.0
38,-0.07296429574489594,0.0031701219268143177,0.0
39,-0.07593673467636108,-0.0012845166493207216,0.0
40,-0.07887755334377289,-0.0052427989430725574,0.0
41,-0.08157838135957718,-0.008827658370137215,0.0
42,-0.08308359980583191,-0.01192987710237503,0.0
43,-0.0848846584558487,-0.014494435861706734,0.0
44,-0.08648312836885452,-0.017393101006746292,0.0
45,-0.08910021930932999,-0.01958540268242359,0.0
46,-0.09178104251623154,-0.021128054708242416,0.0
47,-0.09454977512359619,-0.023217402398586273,0.0
48,-0.09726260602474213,-0.024954166263341904,0.0
49,-0.09975855052471161,-0.02720199152827263,0.0
50,-0.10229611396789551,-0.029232343658804893,0.0
51,-0.10465797036886215,-0.0315694697201252,0.0
52,-0.10664954781532288,-0.033676546066999435,0.0
53,-0.10859770327806473,-0.035270433872938156,0.0
54,-0.11076398193836212,-0.03774207457900047,0.0
55,-0.11323601752519608,-0.04036668688058853,0.0
56,-0.11655215173959732,-0.04444281756877899,0.0
57,-0.11998780816793442,-0.048363130539655685,0.0
58,-0.1238618940114975,-0.052464812994003296,0.0
59,-0.12721413373947144,-0.055902838706970215,0.0
60,-0.13069678843021393,-0.060273025184869766,1.0
61,-0.13426052033901215,-0.0646606981754303,1.0
62,-0.13784170150756836,-0.06879055500030518,1.0
63,-0.14137351512908936,-0.07283557951450348,1.0
64,-0.14456745982170105,-0.07689417153596878,1.0
65,-0.14795945584774017,-0.08092649281024933,1.0
66,-0.1510757952928543,-0.08531025052070618,1.0
67,-0.15404437482357025,-0.08981969207525253,1.0
68,-0.15715529024600983,-0.09370530396699905,1.0
69,-0.16033968329429626,-0.09779852628707886,1.0
70,-0.1636187583208084,-0.1021265760064125,1.0
71,-0.1666269600391388,-0.1061977744102478,1.0
72,-0.16979244351387024,-0.11079952120780945,1.0
73,-0.17335008084774017,-0.1159069761633873,1.0
74,-0.1765899658203125,-0.12071039527654648,1.0
75,-0.1794712096452713,-0.12563395500183105,1.0
76,-0.1831510365009308,-0.12984399497509003,1.0
77,-0.18704335391521454,-0.13401977717876434,1.0
78,-0.19091297686100006,-0.13834701478481293,1.0
79,-0.19454658031463623,-0.14233969151973724,1.0
80,-0.1981135755777359,-0.14649485051631927,1.0
81,-0.20094318687915802,-0.15058504045009613,1.0
82,-0.2040090709924698,-0.15498031675815582,1.0
83,-0.20695620775222778,-0.15903523564338684,1.0
84,-0.21012991666793823,-0.16326969861984253,1.0
85,-0.21322913467884064,-0.16769717633724213,1.0
86,-0.21624043583869934,-0.17242036759853363,1.0
87,-0.21917781233787537,-0.17673540115356445,1.0
88,-0.22200298309326172,-0.180863618850708,1.0
89,-0.22449061274528503,-0.18498507142066956,1.0
90,-0.22691483795642853,-0.1888822317123413,1.0
91,-0.22941215336322784,-0.19273169338703156,1.0
92,-0.23184433579444885,-0.1969604641199112,1.0
93,-0.2341693639755249,-0.20088759064674377,1.0
94,-0.23626521229743958,-0.20454055070877075,1.0
95,-0.23840370774269104,-0.20810893177986145,1.0
96,-0.23999473452568054,-0.21147701144218445,1.0
97,-0.2408488392829895,-0.2149130403995514,1.0
98,-0.24170248210430145,-0.2183261215686798,1.0
99,-0.24281130731105804,-0.22183819115161896,1.0
100,-0.24402277171611786,-0.22568126022815704,1.0
101,-0.24517375230789185,-0.22934222221374512,1.0
102,-0.246580109000206,-0.232987642288208,1.0
103,-0.24764010310173035,-0.2367495894432068,1.0
104,-0.24865774810314178,-0.24048370122909546,1.0
105,-0.2489214986562729,-0.24424582719802856,1.0
106,-0.24952486157417297,-0.2479303479194641,1.0
107,-0.24991115927696228,-0.2516823410987854,1.0
108,-0.2508712410926819,-0.25561028718948364,1.0
109,-0.2513929009437561,-0.25922390818595886,1.0
110,-0.2518238425254822,-0.263105183839798,1.0
111,-0.2526462972164154,-0.2671869397163391,1.0
112,-0.2529633343219757,-0.27103427052497864,1.0
113,-0.2528300881385803,-0.27450525760650635,1.0
114,-0.25320932269096375,-0.27844294905662537,1.0
115,-0.2542950212955475,-0.2814881205558777,1.0
116,-0.25558462738990784,-0.2839793264865875,1.0
117,-0.25664541125297546,-0.2864452302455902,1.0
118,-0.25773942470550537,-0.2887755036354065,1.0
119,-0.25898468494415283,-0.29137423634529114,1.0
120,-0.26052331924438477,-0.2940830588340759,1.0
121,-0.2615329623222351,-0.29654812812805176,1.0
122,-0.26300331950187683,-0.2991112172603607,1.0
123,-0.2643958628177643,-0.3017815351486206,1.0
124,-0.26558583974838257,-0.3043920695781708,1.0
125,-0.2668694853782654,-0.30704179406166077,1.0
126,-0.2678523659706116,-0.30958959460258484,1.0
127,-0.2689863443374634,-0.31222113966941833,1.0
128,-0.27008143067359924,-0.31481996178627014,1.0
129,-0.2706853747367859,-0.3174176514148712,1.0
130,-0.27190613746643066,-0.3202670216560364,1.0
131,-0.2725995182991028,-0.32288503646850586,1.0
132,-0.2733241021633148,-0.32550179958343506,1.0
133,-0.2742888033390045,-0.32814809679985046,1.0
134,-0.27554458379745483,-0.33094730973243713,1.0
135,-0.2762739062309265,-0.3337283432483673,1.0
136,-0.27696868777275085,-0.33640745282173157,1.0
137,-0.2776853144168854,-0.33925366401672363,1.0
138,-0.2787189781665802,-0.34216049313545227,1.0
139,-0.2791033685207367,-0.3447882831096649,1.0
140,-0.28000086545944214,-0.34760376811027527,1.0
141,-0.28020745515823364,-0.3503515124320984,1.0
142,-0.2810240387916565,-0.3532114028930664,1.0
143,-0.28199082612991333,-0.3561277985572815,1.0
144,-0.2826508581638336,-0.3589891493320465,1.0
145,-0.28319796919822693,-0.36189162731170654,1.0
146,-0.28362512588500977,-0.36480578780174255,1.0
147,-0.28416377305984497,-0.3676695227622986,1.0
148,-0.28451231122016907,-0.37055206298828125,1.0
149,-0.28496119379997253,-0.3734130561351776,1.0
