t,x,y,reward
0,2.903178543238057,0.9514225478161177,0.0
1,2.9272056887348676,1.9555958405431328,0.0
2,2.937714644465196,2.8834818837947025,0.0
3,3.0630530441905375,3.8793460150777404,0.0
4,3.1585572278334215,4.815274208589199,0.0
5,3.3681589217471712,5.733380539206926,0.0
6,3.5867293376346003,6.660353699795112,0.0
7,3.883655678375921,7.613070706647172,0.0
8,4.222805997441723,8.471119392502985,0.0
9,4.574142302944227,9.308012427020257,0.0
10,4.932719028539959,9.312180039578662,0.0
11,5.325229654822328,9.315392827132113,0.0
12,5.724490333795152,9.267245888472898,0.0
13,6.06424316563958,9.264086325823992,0.0
14,6.42936706183028,9.219570906097985,0.0
15,6.801212160276929,9.254846702092724,0.0
16,7.124869536124261,9.269272112930627,0.0
17,7.518139119640655,9.247437255078598,0.0
18,7.869808557186382,9.249059021496402,0.0
19,8.246451223762318,9.264749569447886,0.0
20,8.639882987171989,9.209727343471702,0.0
21,9.01440018535435,9.245377255346508,0.0
22,9.37853876891251,9.25457395173922,0.0
23,9.751387589194795,9.235274231864068,0.0
24,10.11400187251414,9.23066473087719,0.0
25,10.51762526242694,9.25962003288521,0.0
26,10.888523982985925,9.302519767992989,0.0
27,11.279896365580761,9.332878443137105,0.0
28,11.666560709949435,9.367774823128974,0.0
29,12.009434263316521,9.412074124053868,0.0
30,12.373206469684286,9.37775272915575,0.0
31,12.745667244883403,9.384127982338182,0.0
32,13.123618963808545,9.378855237528363,0.0
33,13.530166757394962,9.387177698828673,0.0
34,13.867230638789465,9.418874934608588,0.0
35,14.224288434313994,9.474191919642,0.0
36,14.610468681379492,9.523008978248393,0.0
37,15.013917973642448,9.560323559275147,0.0
38,15.391495756928396,9.610067340858858,0.0
39,15.790041067137924,9.642227295351926,0.0
40,16.19362475795705,9.68864463057473,0.0
41,16.539276250382834,9.770174718188525,0.0
42,16.918570589819215,9.866705459116211,0.0
43,17.314720528986033,9.943425756455385,0.0
44,17.66446304556085,10.018870425418655,0.0
45,18.079180456600913,10.060678181248866,0.0
46,18.444734948266376,10.097303617284915,0.0
47,18.772849959870413,10.121674174253672,0.0
48,19.156542182257436,10.235341710140194,0.0
49,19.55862788329017,10.277097268846441,0.0
50,19.894139247001476,10.372008301767874,0.0
51,20.291781562580095,10.44496908765923,0.0
52,20.70918017210687,10.54277307287586,0.0
53,21.092218680150385,10.609282641386567,0.0
54,21.48845929378203,10.680888929547363,0.0
55,21.817041764627522,10.79664491115049,0.0
56,22.173942286839797,10.847534273121502,0.0
57,22.53093796974798,10.939569480814553,0.0
58,22.92282615200619,11.020980124572562,0.0
59,23.251800230290986,11.068631185051983,0.0
60,23.593034187498777,11.14113408223582,1.0
61,23.994337619797125,11.195700161280264,1.0
62,24.41020136834238,11.26352429790364,1.0
63,24.792890376510737,11.391698981923462,1.0
64,25.152365611568445,11.512312349170529,1.0
65,25.541552543360034,11.648236618936389,1.0
66,25.965732390290015,11.694561462357257,1.0
67,26.38459489498721,11.795513522247354,1.0
68,26.752942528598386,11.86070066349557,1.0
69,27.126727261325644,11.95142239617511,1.0
70,27.530033112823624,12.093829297267469,1.0
71,27.891398451229925,12.145817115115923,1.0
72,28.27830525342976,12.201839987077388,1.0
73,28.64577448254765,12.310586139419328,1.0
74,29.019914974530366,12.355533742571117,1.0
75,29.365214859304558,12.425626215466863,1.0
76,29.75317059731003,12.558741585772664,1.0
77,30.158793126169556,12.629154445148789,1.0
78,30.607294698801383,12.674787660613411,1.0
79,30.978932775105665,12.753957788824442,1.0
80,31.38036137624361,12.849249235552177,1.0
81,31.81507471073356,12.9448868558641,1.0
82,32.245608871584224,13.08109092803087,1.0
83,32.67713693442853,13.149334583390646,1.0
84,33.094274029037976,13.252556003993028,1.0
85,33.5541795155965,13.354993263037821,1.0
86,33.98423078778446,13.422407192303432,1.0
87,34.409133376675676,13.480358909402737,1.0
88,34.79444396535824,13.566505019909245,1.0
89,35.2394354034135,13.686623949483346,1.0
90,35.660646923787525,13.776929855220997,1.0
91,36.09943466000255,13.834652518210932,1.0
92,36.561640171426795,13.936924536596893,1.0
93,36.975457647368486,14.064531852622544,1.0
94,37.35848807246508,14.17108787964007,1.0
95,37.80824773657114,14.225225979947039,1.0
96,38.250916861839,14.32152923009261,1.0
97,38.70365665132464,14.44640345173336,1.0
98,39.153124495667235,14.530154444802873,1.0
99,39.59833219711593,14.66189882952222,1.0
100,40.03360158842875,14.776138983940143,1.0
101,40.46685026538595,14.900769312482337,1.0
102,40.915483079568546,14.97937062327705,1.0
103,41.36562664464479,15.066676320715985,1.0
104,41.76657537447068,15.143201679840411,1.0
105,42.23058225259869,15.194306412569464,1.0
106,42.65590143727412,15.25563304370696,1.0
107,43.11371307681125,15.3440628481097,1.0
108,43.53459710817959,15.48251295074642,1.0
109,43.998849791318065,15.613747330282767,1.0
110,44.4388822424278,15.679683834621208,1.0
111,44.899215613728416,15.776660386642643,1.0
112,45.38073628713117,15.867941538730072,1.0
113,45.82184110192659,15.942055472751262,1.0
114,46.29495556384705,16.05222389479839,1.0
115,46.75681549191123,16.136407554158385,1.0
116,47.25447643702737,16.189962588006868,1.0
117,47.69592554149099,16.296370688736097,1.0
118,48.19935171695696,16.382931645914955,1.0
119,48.671028022265006,16.51811002355668,1.0
120,49.11775434767374,16.628306921156756,1.0
121,49.57106320432369,16.73902923403169,1.0
122,50.00217416881621,16.828832556481203,1.0
123,50.50674991382785,16.943910310204263,1.0
124,50.939688494984836,17.05205695048563,1.0
125,51.426263245166936,17.136266322250687,1.0
126,51.93574851451912,17.22403547465363,1.0
127,52.4314267280111,17.354947283642225,1.0
128,52.93017072041674,17.50542022005633,1.0
129,53.387549785052876,17.58265112454909,1.0
130,53.873180392154765,17.70251794068227,1.0
131,54.37235655175029,17.779905119331055,1.0
132,54.89464163481162,17.86429452161905,1.0
133,55.38340831761893,17.922458759138014,1.0
134,55.82951014774232,17.99835280847188,1.0
135,56.27306184431258,18.06644520676955,1.0
136,56.78878915903615,18.135050356028422,1.0
137,57.28588509342718,18.24529497025544,1.0
138,57.74456804801423,18.3949840308348,1.0
139,58.20312732751763,18.506194111574036,1.0
140,58.73846887547323,18.65192308947733,1.0
141,59.25401050052172,18.741120578480725,1.0
142,59.73232150079219,18.860226554009383,1.0
143,60.201515508035236,19.006326414703103,1.0
144,60.69111218039108,19.165522347441566,1.0
145,61.18886736177573,19.268075623046585,1.0
146,61.734931285167065,19.412425439842455,1.0
147,62.23593720454256,19.558832248813964,1.0
148,62.69597483174762,19.70922181582149,1.0
149,63.25370459863956,19.77235470268442,1.0
